,Description,clips,category,key_word
986,Rock drops in a basement,new_clips2/986.mp3,trash,rock
987,Rock drops in a basement,new_clips2/987.mp3,trash,rock
988,Rock drops in a basement,new_clips2/988.mp3,trash,rock
989,Rock drops in a basement,new_clips2/989.mp3,trash,rock
990,Rock drops in a basement,new_clips2/990.mp3,trash,rock
991,Rock drops in a basement,new_clips2/991.mp3,trash,rock
992,Rock drops in a basement,new_clips2/992.mp3,trash,rock
993,Trash can hitting ground,new_clips2/993.mp3,trash,trash
994,Trash can hitting ground,new_clips2/994.mp3,trash,trash
995,Dropping a plastic poster tube on the ground. Low boom sound.,new_clips2/995.mp3,trash,poster
996,Dropping a plastic poster tube on the ground. Low boom sound.,new_clips2/996.mp3,trash,poster
997,Dropping a plastic poster tube on the ground. Low boom sound.,new_clips2/997.mp3,trash,poster
998,Cardboard boxes falling over.,new_clips2/998.mp3,cardboard,cardboard
999,Cardboard boxes falling over.,new_clips2/999.mp3,cardboard,cardboard
1000,Cardboard boxes falling over.,new_clips2/1000.mp3,cardboard,cardboard
1001,Cardboard boxes falling over.,new_clips2/1001.mp3,cardboard,cardboard
1002,Cardboard boxes falling over.,new_clips2/1002.mp3,cardboard,cardboard
1003,Cardboard boxes falling over.,new_clips2/1003.mp3,cardboard,cardboard
1004,Cardboard boxes falling over.,new_clips2/1004.mp3,cardboard,cardboard
1005,Cardboard boxes falling over.,new_clips2/1005.mp3,cardboard,cardboard
1006,Cardboard boxes falling over.,new_clips2/1006.mp3,cardboard,cardboard
1007,Cardboard boxes falling over.,new_clips2/1007.mp3,cardboard,cardboard
1008,Cardboard boxes falling over.,new_clips2/1008.mp3,cardboard,cardboard
1009,Cardboard boxes falling over lightly hitting cymbal.,new_clips2/1009.mp3,cardboard,cardboard
1010,Cardboard boxes falling over lightly hitting cymbal.,new_clips2/1010.mp3,cardboard,cardboard
1011,Cardboard boxes falling over or being shuffled.,new_clips2/1011.mp3,cardboard,cardboard
1012,Cardboard boxes falling over or being shuffled.,new_clips2/1012.mp3,cardboard,cardboard
1013,Cardboard boxes falling over or being shuffled.,new_clips2/1013.mp3,cardboard,cardboard
1014,Cardboard boxes falling over or being shuffled.,new_clips2/1014.mp3,cardboard,cardboard
1015,Cardboard boxes falling over or being shuffled.,new_clips2/1015.mp3,cardboard,cardboard
1016,Cardboard boxes falling over or being shuffled.,new_clips2/1016.mp3,cardboard,cardboard
1017,Cardboard boxes falling over or being shuffled.,new_clips2/1017.mp3,cardboard,cardboard
1018,Metal armor being dropped causing a clatter.,new_clips2/1018.mp3,metal,metal
1019,Metal armor being dropped causing a clatter.,new_clips2/1019.mp3,metal,metal
1020,Metal armor being dropped causing a clatter.,new_clips2/1020.mp3,metal,metal
1021,Metal armor being dropped causing a clatter.,new_clips2/1021.mp3,metal,metal
1022,Metal armor being dropped causing a clatter.,new_clips2/1022.mp3,metal,metal
1023,Metal armor being dropped causing a clatter.,new_clips2/1023.mp3,metal,metal
1024,Metal armor being dropped causing a clatter.,new_clips2/1024.mp3,metal,metal
1025,Metal armor being dropped causing a clatter.,new_clips2/1025.mp3,metal,metal
1026,Metal armor being dropped causing a clatter.,new_clips2/1026.mp3,metal,metal
1027,Metal armor being dropped causing a clatter.,new_clips2/1027.mp3,metal,metal
1028,Metal armor being dropped causing a clatter.,new_clips2/1028.mp3,metal,metal
1029,Metal armor being dropped causing a clatter.,new_clips2/1029.mp3,metal,metal
1030,Metal armor being dropped causing a clatter.,new_clips2/1030.mp3,metal,metal
1031,Debris - walnuts falling on wood.,new_clips2/1031.mp3,trash,walnuts
1032,Debris - walnuts falling on wood.,new_clips2/1032.mp3,trash,walnuts
1033,Debris - walnuts falling on wood.,new_clips2/1033.mp3,trash,walnuts
1034,Debris - walnuts falling on wood.,new_clips2/1034.mp3,trash,walnuts
1035,Debris - walnuts falling on wood.,new_clips2/1035.mp3,trash,walnuts
1036,Debris - walnuts falling on wood.,new_clips2/1036.mp3,trash,walnuts
1037,Placing a handful of taffy or individually wrapped candy on a counter.,new_clips2/1037.mp3,trash,taffy
1038,Dropping a handful of taffy or individually wrapped candy on a counter.,new_clips2/1038.mp3,trash,taffy
1039,Dropping a handful of taffy or individually wrapped candy on a counter.,new_clips2/1039.mp3,trash,taffy
1040,Dropping a handful of taffy or individually wrapped candy on a counter.,new_clips2/1040.mp3,trash,taffy
1041,Dropping a handful of taffy or individually wrapped candy on a counter.,new_clips2/1041.mp3,trash,taffy
1042,Placing or dropping a bag of candy on a counter.,new_clips2/1042.mp3,trash,bag
1043,Placing or dropping a bag of candy on a counter.,new_clips2/1043.mp3,trash,bag
1044,Placing or dropping a bag of candy on a counter.,new_clips2/1044.mp3,trash,bag
1045,Placing or dropping a bag of candy on a counter.,new_clips2/1045.mp3,trash,bag
1046,Placing or dropping a bag of candy on a counter.,new_clips2/1046.mp3,trash,bag
1047,Placing or dropping a bag of candy on a counter.,new_clips2/1047.mp3,trash,bag
1048,Placing or dropping a bag of candy on a counter.,new_clips2/1048.mp3,trash,bag
1049,Glass debris dropping simply,new_clips2/1049.mp3,glass,glass
1050,Dishes dropping in a sink in the distance with moves,new_clips2/1050.mp3,trash,dishes
1051,Dishes dropping in a sink in the distance,new_clips2/1051.mp3,trash,dishes
1052,Ice drop on metal,new_clips2/1052.mp3,trash,drop
1053,Snow drop hollowly and lightly 2,new_clips2/1053.mp3,trash,drop
1054,Snow drop lightly with a roll,new_clips2/1054.mp3,trash,drop
1055,Ice drop in freezer concisely,new_clips2/1055.mp3,trash,ice
1056,Ice drop powdery and gently,new_clips2/1056.mp3,trash,ice
1057,Snow drop hollowly and lightly 1,new_clips2/1057.mp3,trash,drop
1058,Ice drop on metal with a scrape,new_clips2/1058.mp3,trash,drop
1059,Snow drop dull with a tumble,new_clips2/1059.mp3,trash,drop
1060,Snow drop hollowly with debris,new_clips2/1060.mp3,trash,drop
1061,Ice drop on metal with a jumble,new_clips2/1061.mp3,trash,drop
1062,Ice hit and break with debris,new_clips2/1062.mp3,trash,ice
1063,Snow drop hollowly and lightly 3,new_clips2/1063.mp3,trash,drop
1064,Snow drop hollowly and lightly short,new_clips2/1064.mp3,trash,drop
1065,Ice drop and place,new_clips2/1065.mp3,trash,ice
1066,Ice drop on metal lightly,new_clips2/1066.mp3,trash,drop
1067,Snow drop hollowly with debris heavily,new_clips2/1067.mp3,trash,drop
1068,Ice drop on metal flatly,new_clips2/1068.mp3,trash,drop
1069,Dropping metal and small shiny bowls,new_clips2/1069.mp3,metal,metal
1070,Dropping cutlery,new_clips2/1070.mp3,trash,cutlery
1071,Ceramic bowl drop and break 2,new_clips2/1071.mp3,trash,bowl
1072,Stone or cinder block fall 1,new_clips2/1072.mp3,trash,stone
1073,Sticks drop on dirt 4,new_clips2/1073.mp3,trash,sticks
1074,Ceramic bowl drop and spin down 3,new_clips2/1074.mp3,trash,bowl
1075,Dropping metal plate with splash,new_clips2/1075.mp3,metal,metal
1076,Dropping metal shiny bowls,new_clips2/1076.mp3,metal,metal
1077,Dropping metal plates,new_clips2/1077.mp3,metal,metal
1078,Dropping an adapter,new_clips2/1078.mp3,trash,adapter
1079,Sticks drop on floor,new_clips2/1079.mp3,trash,sticks
1080,Dropping metal plate,new_clips2/1080.mp3,metal,metal
1081,Sticks drop on dirt 2,new_clips2/1081.mp3,trash,sticks
1082,Ceramic bowl drop and spin down 2,new_clips2/1082.mp3,trash,bowl
1083,Ceramic bowl drop and spin down 1,new_clips2/1083.mp3,trash,bowl
1084,Dropping metal and tiny bowls,new_clips2/1084.mp3,metal,metal
1085,Dropping a cardboard box,new_clips2/1085.mp3,cardboard,cardboard
1086,Dropping metal cup lid,new_clips2/1086.mp3,trash,cup
1087,Dropping a drum kit with rack toms,new_clips2/1087.mp3,trash,kit
1088,Dropping DAT case,new_clips2/1088.mp3,trash,dat
1089,Dropping metal shiny bowls hard,new_clips2/1089.mp3,metal,metal
1090,Dropping masking tape,new_clips2/1090.mp3,trash,masking
1091,Dropping metal cup,new_clips2/1091.mp3,metal,metal
1092,Dropping metal dishes,new_clips2/1092.mp3,metal,metal
1093,Dropping DAT tape,new_clips2/1093.mp3,trash,dat
1094,Sticks drop on dirt 1,new_clips2/1094.mp3,trash,sticks
1095,Dropping a marker,new_clips2/1095.mp3,trash,marker
1096,Ceramic bowl drop and break 3,new_clips2/1096.mp3,trash,bowl
1097,Dropping metal and small shiny bowls hard,new_clips2/1097.mp3,metal,metal
1098,Dropping wooden chopsticks,new_clips2/1098.mp3,wood,wooden
1099,Ceramic bowl drop and break 1,new_clips2/1099.mp3,trash,bowl
1100,Stone or cinder block fall 2,new_clips2/1100.mp3,trash,stone
1101,Dropping plastic scotch tape,new_clips2/1101.mp3,plastic,plastic
1102,Dropping small cables,new_clips2/1102.mp3,trash,cables
1103,Dropping metal bowls,new_clips2/1103.mp3,metal,metal
1104,Twigs snapping with leaf rustles 7,new_clips2/1104.mp3,trash,twigs
1105,Twigs snapping with leaf rustles 4,new_clips2/1105.mp3,trash,twigs
1106,Twigs snapping with leaf rustles 1,new_clips2/1106.mp3,trash,twigs
1107,Sticks drop on dirt 4,new_clips2/1107.mp3,trash,sticks
1108,Twigs snapping with leaf rustles 6,new_clips2/1108.mp3,trash,twigs
1109,Twigs snapping with leaf rustles 5,new_clips2/1109.mp3,trash,twigs
1110,Twigs dropping on dry leaves 1,new_clips2/1110.mp3,trash,twigs
1111,Sticks drop on floor,new_clips2/1111.mp3,trash,sticks
1112,Sticks drop on dirt 2,new_clips2/1112.mp3,trash,sticks
1113,Sticks drop on dirt 3,new_clips2/1113.mp3,trash,sticks
1114,Twigs dropping on dry leaves 2,new_clips2/1114.mp3,trash,twigs
1115,Sticks drop on dirt 1,new_clips2/1115.mp3,trash,sticks
1116,Twigs snapping with leaf rustles 3,new_clips2/1116.mp3,trash,twigs
1117,Roulette ball dropping and spinning slowly,new_clips2/1117.mp3,trash,roulette
1118,Roulette ball dropping and spinning 1,new_clips2/1118.mp3,trash,roulette
1119,Roulette ball dropping and spinning quickly 1,new_clips2/1119.mp3,trash,roulette
1120,Scrabble game tile bag and dropping,new_clips2/1120.mp3,trash,game
1121,Roulette ball drop and bounce,new_clips2/1121.mp3,trash,roulette
1122,Roulette ball dropping and spinning 3,new_clips2/1122.mp3,trash,roulette
1123,Roulette ball dropping and spinning quickly 2,new_clips2/1123.mp3,trash,roulette
1124,Roulette ball dropping and spinning slowly MS,new_clips2/1124.mp3,trash,roulette
1125,Roulette ball dropping and spinning MS,new_clips2/1125.mp3,trash,roulette
1126,Roulette ball dropping and spinning quickly MS,new_clips2/1126.mp3,trash,roulette
1127,Ball Bearing Drop on Floor,new_clips2/1127.mp3,trash,ball
1128,Ball Bearing Drop with quick fall,new_clips2/1128.mp3,trash,ball
1129,Casino Slot Machine Coin Dropping One Arm Bandit Winning Fast,new_clips2/1129.mp3,trash,casino
1130,"Small piece of hardwood drop on concrete from a low height, slappy",new_clips2/1130.mp3,trash,piece
1131,Wood strip drop on concrete,new_clips2/1131.mp3,wood,wood
1132,"Wooden osb panel drop on concrete from a low height, topple",new_clips2/1132.mp3,wood,wooden
1133,Hardwood board drop on concrete with a bounce,new_clips2/1133.mp3,wood,hardwood
1134,"Piece of hardwood plank drop on dirt from a low height, light",new_clips2/1134.mp3,trash,piece
1135,"Small plywood piece drop on concrete, dull",new_clips2/1135.mp3,wood,plywood
1136,"Wooden 2 x 4 foot particle board with veneer pick up from dirt, scratchy",new_clips2/1136.mp3,wood,wooden
1137,"Wooden 2 x 4 foot particle board with veneer drop on dirt on its corner and dig in, then topple",new_clips2/1137.mp3,wood,wooden
1138,Small wooden piece or bit drop on dirt,new_clips2/1138.mp3,wood,wooden
1139,Wooden 2 x 4 foot particle board with veneer drop on dirt hard and abrupt,new_clips2/1139.mp3,wood,wooden
1140,"Small hardwood board drop on dirt, hard with dirt debris",new_clips2/1140.mp3,wood,hardwood
1141,Wooden osb panel drop on a wood pile,new_clips2/1141.mp3,wood,wooden
1142,"Small hardwood board drop on dirt, set, firm with a topple",new_clips2/1142.mp3,wood,hardwood
1143,"Small wood block drop on concrete, forceful",new_clips2/1143.mp3,wood,wood
1144,Piece of hardwood plank drop on dirt,new_clips2/1144.mp3,trash,piece
1145,"Small wood block drop on concrete from a low height, muted",new_clips2/1145.mp3,wood,wood
1146,Hardwood board drop on dirt with a hard topple and dirt debris,new_clips2/1146.mp3,wood,hardwood
1147,"2 x 4 wood board drop on concrete, sudden",new_clips2/1147.mp3,wood,wood
1148,"Wood debris drop on dirt, sticks trickle, uneven",new_clips2/1148.mp3,wood,wood
1149,"Wood strip drop on concrete, messy",new_clips2/1149.mp3,wood,wood
1150,5 foot wood plank drop on dirt with a thud and rock,new_clips2/1150.mp3,trash,foot
1151,"Small plywood board drop on dirt, hard and flat",new_clips2/1151.mp3,wood,plywood
1152,"Small hardwood plank drop on dirt from a low height, light",new_clips2/1152.mp3,wood,hardwood
1153,"Small hardwood board drop on dirt, hit and topple",new_clips2/1153.mp3,wood,hardwood
1154,"Wooden osb panel rend and drop on wood pile, dump",new_clips2/1154.mp3,wood,wooden
1155,"5 foot wood plank drop on dirt, dull",new_clips2/1155.mp3,trash,foot
1156,"Wood debris drop on dirt, strips, heavy x3",new_clips2/1156.mp3,wood,wood
1157,5 foot wood plank drop on dirt with a buzz,new_clips2/1157.mp3,trash,foot
1158,"Small hardwood board drop on dirt, hard with a short clatter",new_clips2/1158.mp3,wood,hardwood
1159,"2 x 4 long wood board drop on concrete, slow",new_clips2/1159.mp3,wood,wood
1160,Small wood block drop on concrete from a low height with a clatter,new_clips2/1160.mp3,wood,wood
1161,Wooden osb panel drop on concrete with a slight buzz,new_clips2/1161.mp3,wood,wooden
1162,"2 x 4 long wood board drop on concrete, hard",new_clips2/1162.mp3,wood,wood
1163,"Wooden osb panel large drop on dirt, light with a thump",new_clips2/1163.mp3,wood,wooden
1164,"Wood pine board drop on concrete with a clatter, light",new_clips2/1164.mp3,wood,wood
1165,Hardwood board drop on concrete from a low height,new_clips2/1165.mp3,wood,hardwood
1166,Small wood piece drop on concrete,new_clips2/1166.mp3,wood,wood
1167,"Small wood blocks drop on concrete, throw and explode",new_clips2/1167.mp3,wood,wood
1168,Small hardwood board drop on dirt with dirt debris,new_clips2/1168.mp3,wood,hardwood
1169,"Small hardwood board drop on dirt, dull with dirt debris",new_clips2/1169.mp3,wood,hardwood
1170,Wood debris drop on concrete and trickle with a stream,new_clips2/1170.mp3,wood,wood
1171,"2 x 4 small wood board drop on dirt, high",new_clips2/1171.mp3,wood,wood
1172,Hardwood board pull and drop on concrete,new_clips2/1172.mp3,wood,hardwood
1173,Small wood block drop on concrete with a slam,new_clips2/1173.mp3,wood,wood
1174,"Small hardwood board drop on dirt, strong and sudden with dirt debris",new_clips2/1174.mp3,wood,hardwood
1175,"Small hardwood board drop on dirt, hard, dig in dirt",new_clips2/1175.mp3,wood,hardwood
1176,"Small hardwood plank drop on dirt, forceful",new_clips2/1176.mp3,wood,hardwood
1177,Small wood piece strip drop on dirt with a topple,new_clips2/1177.mp3,wood,wood
1178,"Wooden 2 x 4 foot particle board with veneer drop on dirt, hard and rough",new_clips2/1178.mp3,wood,wooden
1179,Small wooden strip drop on concrete and spin away,new_clips2/1179.mp3,wood,wooden
1180,Wooden 2 x 4 foot particle board with veneer drop on concrete with a slap,new_clips2/1180.mp3,wood,wooden
1181,"Wood debris drop on concrete with a trickle, medium",new_clips2/1181.mp3,wood,wood
1182,"Small hardwood plank drop on dirt, abrupt",new_clips2/1182.mp3,wood,hardwood
1183,"Small hardwood board drop on dirt from a low height, abrupt",new_clips2/1183.mp3,wood,hardwood
1184,2 x 4 wood board drop on dirt on its end and tumble,new_clips2/1184.mp3,wood,wood
1185,"Wood debris drop on dirt, soft and hard",new_clips2/1185.mp3,wood,wood
1186,Wood debris drop on dirt with a trickle,new_clips2/1186.mp3,wood,wood
1187,"Wooden osb panel drop on concrete, careless",new_clips2/1187.mp3,wood,wooden
1188,"Hardwood board drop on concrete, bounce and spin away and clatter",new_clips2/1188.mp3,wood,hardwood
1189,"Wood debris drop on dirt, light 3",new_clips2/1189.mp3,wood,wood
1190,Wooden 2 x 4 foot particle board with veneer drop on dirt hard with a topple,new_clips2/1190.mp3,wood,wooden
1191,Small piece of hardwood drop on concrete with a clatter,new_clips2/1191.mp3,trash,piece
